data/audio/female/numbers/10.wav;data/audio/male/numbers/10.wav;-14.200992;-13.011826;10
data/audio/female/numbers/11.wav;data/audio/male/numbers/11.wav;-13.273013;-13.526886;11
data/audio/female/numbers/12.wav;data/audio/male/numbers/12.wav;-14.469054;-14.999129;12
data/audio/female/numbers/13.wav;data/audio/male/numbers/13.wav;-15.8223095;-15.585464;13
data/audio/female/numbers/14.wav;data/audio/male/numbers/14.wav;-15.971449;-15.610256;14
data/audio/female/numbers/15.wav;data/audio/male/numbers/15.wav;-14.903732;-16.503044;15
data/audio/female/numbers/16.wav;data/audio/male/numbers/16.wav;-16.91675;-16.84962;16
data/audio/female/numbers/17.wav;data/audio/male/numbers/17.wav;-15.967707;-16.427694;17
data/audio/female/numbers/18.wav;data/audio/male/numbers/18.wav;-17.393032;-17.076757;18
data/audio/female/numbers/19.wav;data/audio/male/numbers/19.wav;-14.271144;-14.757165;19
data/audio/female/numbers/20.wav;data/audio/male/numbers/20.wav;-15.833411;-16.273762;20
data/audio/female/numbers/21.wav;data/audio/male/numbers/21.wav;-17.03659;-15.684704;21
data/audio/female/numbers/22.wav;data/audio/male/numbers/22.wav;-16.367413;-15.9902;22
data/audio/female/numbers/23.wav;data/audio/male/numbers/23.wav;-16.446136;-16.597475;23
data/audio/female/numbers/24.wav;data/audio/male/numbers/24.wav;-16.869377;-17.427212;24
data/audio/female/numbers/25.wav;data/audio/male/numbers/25.wav;-15.621078;-16.58785;25
data/audio/female/numbers/26.wav;data/audio/male/numbers/26.wav;-17.647488;-17.12668;26
data/audio/female/numbers/27.wav;data/audio/male/numbers/27.wav;-16.675072;-15.591429;27
data/audio/female/numbers/28.wav;data/audio/male/numbers/28.wav;-18.614492;-16.426897;28
data/audio/female/numbers/29.wav;data/audio/male/numbers/29.wav;-15.484586;-15.007048;29
