data/audio/female/numbers/70.wav;data/audio/male/numbers/70.wav;-17.112394;-16.667738;70
data/audio/female/numbers/71.wav;data/audio/male/numbers/71.wav;-16.013563;-16.15395;71
data/audio/female/numbers/72.wav;data/audio/male/numbers/72.wav;-16.133198;-17.101929;72
data/audio/female/numbers/73.wav;data/audio/male/numbers/73.wav;-15.926673;-16.394182;73
data/audio/female/numbers/74.wav;data/audio/male/numbers/74.wav;-16.076849;-16.68579;74
data/audio/female/numbers/75.wav;data/audio/male/numbers/75.wav;-15.871202;-16.343782;75
data/audio/female/numbers/76.wav;data/audio/male/numbers/76.wav;-17.119385;-16.690407;76
data/audio/female/numbers/77.wav;data/audio/male/numbers/77.wav;-16.098404;-16.34912;77
data/audio/female/numbers/78.wav;data/audio/male/numbers/78.wav;-18.233648;-17.761295;78
data/audio/female/numbers/79.wav;data/audio/male/numbers/79.wav;-14.815107;-15.386448;79
data/audio/female/numbers/80.wav;data/audio/male/numbers/80.wav;-18.358921;-18.252813;80
data/audio/female/numbers/81.wav;data/audio/male/numbers/81.wav;-15.693908;-15.315118;81
data/audio/female/numbers/82.wav;data/audio/male/numbers/82.wav;-16.679258;-15.80242;82
data/audio/female/numbers/83.wav;data/audio/male/numbers/83.wav;-16.893593;-16.770527;83
data/audio/female/numbers/84.wav;data/audio/male/numbers/84.wav;-16.165485;-16.73842;84
data/audio/female/numbers/85.wav;data/audio/male/numbers/85.wav;-16.858881;-16.810516;85
data/audio/female/numbers/86.wav;data/audio/male/numbers/86.wav;-18.126476;-17.25312;86
data/audio/female/numbers/87.wav;data/audio/male/numbers/87.wav;-16.528446;-16.347893;87
data/audio/female/numbers/88.wav;data/audio/male/numbers/88.wav;-18.314323;-17.111122;88
data/audio/female/numbers/89.wav;data/audio/male/numbers/89.wav;-15.530272;-14.516198;89
