data/audio/female/numbers/0.wav;data/audio/male/numbers/0.wav;-11.228265;-11.796998;0
data/audio/female/numbers/1.wav;data/audio/male/numbers/1.wav;-14.886233;-15.581409;1
data/audio/female/numbers/2.wav;data/audio/male/numbers/2.wav;-15.322486;-15.822902;2
data/audio/female/numbers/3.wav;data/audio/male/numbers/3.wav;-14.225224;-15.024133;3
data/audio/female/numbers/4.wav;data/audio/male/numbers/4.wav;-13.268584;-15.533515;4
data/audio/female/numbers/5.wav;data/audio/male/numbers/5.wav;-11.813631;-13.95574;5
data/audio/female/numbers/6.wav;data/audio/male/numbers/6.wav;-16.455011;-17.45445;6
data/audio/female/numbers/7.wav;data/audio/male/numbers/7.wav;-13.786515;-15.225014;7
data/audio/female/numbers/8.wav;data/audio/male/numbers/8.wav;-13.845961;-17.931538;8
data/audio/female/numbers/9.wav;data/audio/male/numbers/9.wav;-12.82319;-13.63465;9
